image_id,bbox
forefingerx62_9.jpg,"[3, 0.34619140625, 0.326171875, 0.0283203125, 0.03515625]"
forefingerx62_10.jpg,"[3, 0.2861328125, 0.33740234375, 0.041015625, 0.0458984375]"
forefingerx62_11.jpg,"[3, 0.30419921875, 0.1806640625, 0.0380859375, 0.041015625]"
forefingerx62_12.jpg,"[3, 0.70263671875, 0.38818359375, 0.0380859375, 0.0419921875]"
forefingerx62_13.jpg,"[3, 0.3505859375, 0.322265625, 0.029296875, 0.03515625]"
forefingerx62_14.jpg,"[3, 0.34765625, 0.32470703125, 0.029296875, 0.0341796875]"
forefingerx62_15.jpg,"[3, 0.6328125, 0.310546875, 0.03125, 0.037109375]"
forefingerx62_16.jpg,"[3, 0.408203125, 0.287109375, 0.037109375, 0.041015625]"
forefingerx62_17.jpg,"[3, 0.3212890625, 0.23046875, 0.04296875, 0.046875]"
forefingerx62_18.jpg,"[3, 0.669921875, 0.34326171875, 0.03125, 0.0380859375]"
forefingerx62_19.jpg,"[3, 0.77197265625, 0.51953125, 0.0498046875, 0.05078125]"
forefingerx62_20.jpg,"[3, 0.302734375, 0.376953125, 0.037109375, 0.041015625]"
forefingerx62_21.jpg,"[3, 0.65283203125, 0.326171875, 0.0283203125, 0.03515625]"
forefingerx62_22.jpg,"[3, 0.7119140625, 0.50341796875, 0.056640625, 0.0576171875]"
forefingerx62_23.jpg,"[3, 0.310546875, 0.36572265625, 0.03515625, 0.0400390625]"
forefingerx62_24.jpg,"[3, 0.603515625, 0.29296875, 0.03515625, 0.041015625]"
forefingerx63_0.jpg,"[3, 0.32958984375, 0.38330078125, 0.0322265625, 0.0439453125]"
forefingerx63_1.jpg,"[3, 0.54443359375, 0.53955078125, 0.0361328125, 0.0498046875]"
forefingerx63_2.jpg,"[3, 0.60009765625, 0.31982421875, 0.0419921875, 0.0498046875]"
forefingerx63_3.jpg,"[3, 0.34033203125, 0.369140625, 0.0283203125, 0.04296875]"
forefingerx63_4.jpg,"[3, 0.2001953125, 0.544921875, 0.03515625, 0.044921875]"
forefingerx63_5.jpg,"[3, 0.3173828125, 0.2275390625, 0.044921875, 0.046875]"
forefingerx63_6.jpg,"[3, 0.408203125, 0.28173828125, 0.046875, 0.0537109375]"
forefingerx63_7.jpg,"[3, 0.23046875, 0.8642578125, 0.05078125, 0.052734375]"
forefingerx63_8.jpg,"[3, 0.529296875, 0.07763671875, 0.056640625, 0.0595703125]"
forefingerx63_9.jpg,"[3, 0.65673828125, 0.3662109375, 0.0283203125, 0.04296875]"
forefingerx63_10.jpg,"[3, 0.34033203125, 0.369140625, 0.0283203125, 0.04296875]"
forefingerx63_11.jpg,"[3, 0.259765625, 0.77978515625, 0.060546875, 0.0615234375]"
forefingerx63_12.jpg,"[3, 0.40625, 0.31591796875, 0.04296875, 0.0498046875]"
forefingerx63_13.jpg,"[3, 0.689453125, 0.41943359375, 0.0390625, 0.0478515625]"
forefingerx63_14.jpg,"[3, 0.65234375, 0.3388671875, 0.03125, 0.044921875]"
forefingerx63_15.jpg,"[3, 0.30029296875, 0.49169921875, 0.0673828125, 0.0712890625]"
forefingerx63_16.jpg,"[3, 0.337890625, 0.3720703125, 0.029296875, 0.04296875]"
forefingerx63_17.jpg,"[3, 0.6806640625, 0.40185546875, 0.03515625, 0.0458984375]"
forefingerx63_18.jpg,"[3, 0.6611328125, 0.14697265625, 0.056640625, 0.0634765625]"
forefingerx63_19.jpg,"[3, 0.68994140625, 0.44970703125, 0.0439453125, 0.0517578125]"
forefingerx63_20.jpg,"[3, 0.5302734375, 0.49560546875, 0.033203125, 0.0419921875]"
forefingerx63_21.jpg,"[3, 0.51025390625, 0.3837890625, 0.0498046875, 0.0546875]"
forefingerx63_22.jpg,"[3, 0.29931640625, 0.451171875, 0.0439453125, 0.05078125]"
forefingerx63_23.jpg,"[3, 0.37646484375, 0.228515625, 0.0322265625, 0.04296875]"
forefingerx63_24.jpg,"[3, 0.31298828125, 0.3955078125, 0.0361328125, 0.046875]"
forefingerx64_0.jpg,"[3, 0.1904296875, 0.51025390625, 0.04296875, 0.0302734375]"
forefingerx64_1.jpg,"[3, 0.80078125, 0.4267578125, 0.044921875, 0.037109375]"
forefingerx64_2.jpg,"[3, 0.87939453125, 0.64404296875, 0.0400390625, 0.0302734375]"
forefingerx64_3.jpg,"[3, 0.19091796875, 0.4794921875, 0.0439453125, 0.033203125]"
forefingerx64_4.jpg,"[3, 0.1904296875, 0.57861328125, 0.041015625, 0.0224609375]"
forefingerx64_5.jpg,"[3, 0.798828125, 0.5791015625, 0.0390625, 0.021484375]"
forefingerx64_6.jpg,"[3, 0.73046875, 0.7060546875, 0.044921875, 0.037109375]"
forefingerx64_7.jpg,"[3, 0.09423828125, 0.48193359375, 0.0498046875, 0.0341796875]"
forefingerx64_8.jpg,"[3, 0.208984375, 0.607421875, 0.041015625, 0.025390625]"
forefingerx64_9.jpg,"[3, 0.3955078125, 0.2578125, 0.044921875, 0.037109375]"
forefingerx64_10.jpg,"[3, 0.67431640625, 0.65576171875, 0.0478515625, 0.0361328125]"
forefingerx64_11.jpg,"[3, 0.80908203125, 0.501953125, 0.0439453125, 0.03125]"
forefingerx64_12.jpg,"[3, 0.857421875, 0.47900390625, 0.048828125, 0.0400390625]"
forefingerx64_13.jpg,"[3, 0.32373046875, 0.658203125, 0.0537109375, 0.05078125]"
forefingerx64_14.jpg,"[3, 0.81005859375, 0.54052734375, 0.0439453125, 0.0244140625]"
forefingerx64_15.jpg,"[3, 0.7607421875, 0.62451171875, 0.046875, 0.0341796875]"
forefingerx64_16.jpg,"[3, 0.02001953125, 0.46923828125, 0.0400390625, 0.0341796875]"
forefingerx64_17.jpg,"[3, 0.05810546875, 0.37841796875, 0.0478515625, 0.0341796875]"
forefingerx64_18.jpg,"[3, 0.19091796875, 0.4755859375, 0.0439453125, 0.033203125]"
forefingerx64_19.jpg,"[3, 0.24072265625, 0.669921875, 0.0439453125, 0.033203125]"
forefingerx64_20.jpg,"[3, 0.30517578125, 0.45703125, 0.0400390625, 0.025390625]"
forefingerx64_21.jpg,"[3, 0.19970703125, 0.42236328125, 0.0439453125, 0.0380859375]"
forefingerx64_22.jpg,"[3, 0.78857421875, 0.61083984375, 0.0419921875, 0.0263671875]"
forefingerx64_23.jpg,"[3, 0.20751953125, 0.6025390625, 0.0400390625, 0.025390625]"
forefingerx64_24.jpg,"[3, 0.35546875, 0.60546875, 0.046875, 0.044921875]"
forefingerx65_0.jpg,"[3, 0.09619140625, 0.50390625, 0.0263671875, 0.01953125]"
forefingerx65_1.jpg,"[3, 0.85986328125, 0.68017578125, 0.0263671875, 0.0185546875]"
forefingerx65_2.jpg,"[3, 0.11376953125, 0.6162109375, 0.0244140625, 0.015625]"
forefingerx65_3.jpg,"[3, 0.0126953125, 0.326171875, 0.025390625, 0.025390625]"
forefingerx65_4.jpg,"[3, 0.15771484375, 0.71240234375, 0.0263671875, 0.0205078125]"
forefingerx65_5.jpg,"[3, 0.7373046875, 0.55908203125, 0.0234375, 0.0146484375]"
forefingerx65_6.jpg,"[3, 0.1005859375, 0.443359375, 0.02734375, 0.021484375]"
forefingerx65_7.jpg,"[3, 0.89990234375, 0.453125, 0.0263671875, 0.021484375]"
forefingerx65_8.jpg,"[3, 0.1005859375, 0.43994140625, 0.02734375, 0.0224609375]"
forefingerx65_10.jpg,"[3, 0.8642578125, 0.67041015625, 0.025390625, 0.0185546875]"
forefingerx65_11.jpg,"[3, 0.8447265625, 0.5361328125, 0.037109375, 0.02734375]"
forefingerx65_12.jpg,"[3, 0.892578125, 0.60546875, 0.025390625, 0.015625]"
forefingerx65_13.jpg,"[3, 0.08642578125, 0.62255859375, 0.0244140625, 0.0146484375]"
forefingerx65_14.jpg,"[3, 0.8974609375, 0.435546875, 0.02734375, 0.021484375]"
forefingerx65_15.jpg,"[3, 0.68017578125, 0.890625, 0.0244140625, 0.01953125]"
forefingerx65_16.jpg,"[3, 0.86279296875, 0.67431640625, 0.0263671875, 0.0185546875]"
forefingerx65_17.jpg,"[3, 0.90283203125, 0.48828125, 0.0263671875, 0.01953125]"
forefingerx65_18.jpg,"[3, 0.6396484375, 0.75048828125, 0.0234375, 0.0166015625]"
forefingerx65_21.jpg,"[3, 0.14404296875, 0.689453125, 0.0263671875, 0.01953125]"
forefingerx65_22.jpg,"[3, 0.13623046875, 0.67431640625, 0.0263671875, 0.0185546875]"
forefingerx65_23.jpg,"[3, 0.8896484375, 0.6005859375, 0.0234375, 0.013671875]"
forefingerx65_24.jpg,"[3, 0.13134765625, 0.5986328125, 0.0263671875, 0.0234375]"
forefingerx66_0.jpg,"[3, 0.3779296875, 0.4072265625, 0.029296875, 0.0390625]"
forefingerx66_1.jpg,"[3, 0.6435546875, 0.4482421875, 0.021484375, 0.03515625]"
forefingerx66_2.jpg,"[3, 0.2744140625, 0.37548828125, 0.0390625, 0.0400390625]"
forefingerx66_3.jpg,"[3, 0.33544921875, 0.43505859375, 0.0205078125, 0.0361328125]"
forefingerx66_4.jpg,"[3, 0.3681640625, 0.42626953125, 0.029296875, 0.0400390625]"
forefingerx66_5.jpg,"[3, 0.349609375, 0.46875, 0.021484375, 0.03515625]"
forefingerx66_6.jpg,"[3, 0.64892578125, 0.466796875, 0.0205078125, 0.03515625]"
forefingerx66_7.jpg,"[3, 0.65234375, 0.50146484375, 0.02734375, 0.0380859375]"
forefingerx66_8.jpg,"[3, 0.33740234375, 0.52685546875, 0.0322265625, 0.0400390625]"
forefingerx66_9.jpg,"[3, 0.8466796875, 0.58251953125, 0.033203125, 0.0380859375]"
forefingerx66_10.jpg,"[3, 0.3515625, 0.4619140625, 0.01953125, 0.03515625]"
forefingerx66_11.jpg,"[3, 0.6396484375, 0.43896484375, 0.0234375, 0.0361328125]"
forefingerx66_12.jpg,"[3, 0.564453125, 0.31396484375, 0.03125, 0.0380859375]"
forefingerx66_13.jpg,"[3, 0.638671875, 0.4365234375, 0.0234375, 0.037109375]"
forefingerx66_14.jpg,"[3, 0.6572265625, 0.4296875, 0.025390625, 0.0390625]"
forefingerx66_15.jpg,"[3, 0.6337890625, 0.3662109375, 0.033203125, 0.04296875]"
forefingerx66_16.jpg,"[3, 0.35302734375, 0.4873046875, 0.0263671875, 0.0390625]"
forefingerx66_17.jpg,"[3, 0.349609375, 0.46875, 0.021484375, 0.03515625]"
forefingerx66_18.jpg,"[3, 0.76611328125, 0.6611328125, 0.0400390625, 0.041015625]"
forefingerx66_19.jpg,"[3, 0.646484375, 0.45751953125, 0.01953125, 0.0341796875]"
forefingerx66_20.jpg,"[3, 0.37939453125, 0.4052734375, 0.0302734375, 0.0390625]"
forefingerx66_21.jpg,"[3, 0.3466796875, 0.5263671875, 0.029296875, 0.041015625]"
forefingerx66_22.jpg,"[3, 0.37939453125, 0.4052734375, 0.0302734375, 0.0390625]"
forefingerx66_23.jpg,"[3, 0.3193359375, 0.55224609375, 0.03515625, 0.0439453125]"
forefingerx66_24.jpg,"[3, 0.72119140625, 0.44140625, 0.0537109375, 0.056640625]"
forefingerx67_0.jpg,"[3, 0.7763671875, 0.2734375, 0.052734375, 0.0546875]"
forefingerx67_1.jpg,"[3, 0.64990234375, 0.36083984375, 0.0361328125, 0.0400390625]"
forefingerx67_2.jpg,"[3, 0.1845703125, 0.32080078125, 0.056640625, 0.0576171875]"
forefingerx67_3.jpg,"[3, 0.189453125, 0.22998046875, 0.048828125, 0.0498046875]"
forefingerx67_4.jpg,"[3, 0.3056640625, 0.4345703125, 0.025390625, 0.033203125]"
forefingerx67_5.jpg,"[3, 0.83935546875, 0.68701171875, 0.0322265625, 0.0400390625]"
forefingerx67_6.jpg,"[3, 0.18408203125, 0.384765625, 0.0361328125, 0.04296875]"
forefingerx67_7.jpg,"[3, 0.34912109375, 0.36083984375, 0.0361328125, 0.0400390625]"
forefingerx67_8.jpg,"[3, 0.5029296875, 0.28662109375, 0.029296875, 0.0361328125]"
forefingerx67_9.jpg,"[3, 0.44921875, 0.3701171875, 0.0390625, 0.041015625]"
forefingerx67_10.jpg,"[3, 0.296875, 0.4755859375, 0.03125, 0.037109375]"
forefingerx67_11.jpg,"[3, 0.451171875, 0.29248046875, 0.052734375, 0.0556640625]"
forefingerx67_12.jpg,"[3, 0.37548828125, 0.31494140625, 0.0400390625, 0.0439453125]"
forefingerx67_13.jpg,"[3, 0.31640625, 0.40869140625, 0.029296875, 0.0361328125]"
forefingerx67_14.jpg,"[3, 0.45849609375, 0.4482421875, 0.0263671875, 0.03515625]"
forefingerx67_15.jpg,"[3, 0.232421875, 0.2451171875, 0.025390625, 0.03125]"
forefingerx67_16.jpg,"[3, 0.30029296875, 0.455078125, 0.0283203125, 0.03515625]"
forefingerx67_17.jpg,"[3, 0.34912109375, 0.36083984375, 0.0361328125, 0.0400390625]"
forefingerx67_18.jpg,"[3, 0.56689453125, 0.5703125, 0.0302734375, 0.03515625]"
forefingerx67_19.jpg,"[3, 0.716796875, 0.39892578125, 0.02734375, 0.0361328125]"
forefingerx67_20.jpg,"[3, 0.6142578125, 0.390625, 0.04296875, 0.048828125]"
forefingerx67_21.jpg,"[3, 0.33935546875, 0.37255859375, 0.0341796875, 0.0400390625]"
forefingerx67_22.jpg,"[3, 0.703125, 0.5107421875, 0.03515625, 0.0390625]"
forefingerx67_23.jpg,"[3, 0.4873046875, 0.49267578125, 0.041015625, 0.0419921875]"
forefingerx67_24.jpg,"[3, 0.56982421875, 0.23828125, 0.0361328125, 0.04296875]"
forefingerx68_0.jpg,"[3, 0.39306640625, 0.25537109375, 0.0361328125, 0.0419921875]"
forefingerx68_1.jpg,"[3, 0.296875, 0.326171875, 0.025390625, 0.037109375]"
forefingerx68_2.jpg,"[3, 0.33642578125, 0.2890625, 0.0283203125, 0.0390625]"
forefingerx68_3.jpg,"[3, 0.759765625, 0.3466796875, 0.033203125, 0.04296875]"
forefingerx68_4.jpg,"[3, 0.3046875, 0.31787109375, 0.0234375, 0.0361328125]"
forefingerx68_5.jpg,"[3, 0.41650390625, 0.24609375, 0.0380859375, 0.04296875]"
forefingerx68_6.jpg,"[3, 0.392578125, 0.359375, 0.03515625, 0.041015625]"
forefingerx68_7.jpg,"[3, 0.369140625, 0.267578125, 0.033203125, 0.041015625]"
forefingerx68_8.jpg,"[3, 0.328125, 0.29541015625, 0.02734375, 0.0380859375]"
forefingerx68_9.jpg,"[3, 0.1923828125, 0.58642578125, 0.056640625, 0.0576171875]"
forefingerx68_10.jpg,"[3, 0.9833984375, 0.48095703125, 0.033203125, 0.0498046875]"
forefingerx68_11.jpg,"[3, 0.6845703125, 0.3076171875, 0.025390625, 0.037109375]"
forefingerx68_12.jpg,"[3, 0.3564453125, 0.2744140625, 0.03125, 0.041015625]"
forefingerx68_13.jpg,"[3, 0.6943359375, 0.31787109375, 0.0234375, 0.0361328125]"
forefingerx68_14.jpg,"[3, 0.33740234375, 0.2138671875, 0.0400390625, 0.044921875]"
forefingerx68_15.jpg,"[3, 0.705078125, 0.330078125, 0.025390625, 0.037109375]"
forefingerx68_16.jpg,"[3, 0.6357421875, 0.71875, 0.0546875, 0.056640625]"
forefingerx68_17.jpg,"[3, 0.27197265625, 0.43310546875, 0.0400390625, 0.0419921875]"
forefingerx68_18.jpg,"[3, 0.65576171875, 0.267578125, 0.0341796875, 0.04296875]"
forefingerx68_19.jpg,"[3, 0.640625, 0.2734375, 0.03125, 0.041015625]"
forefingerx68_20.jpg,"[3, 0.259765625, 0.3828125, 0.033203125, 0.041015625]"
forefingerx68_21.jpg,"[3, 0.759765625, 0.43017578125, 0.0390625, 0.0439453125]"
forefingerx68_22.jpg,"[3, 0.7373046875, 0.3154296875, 0.025390625, 0.0390625]"
forefingerx68_23.jpg,"[3, 0.64990234375, 0.27978515625, 0.0302734375, 0.0400390625]"
forefingerx68_24.jpg,"[3, 0.6748046875, 0.3154296875, 0.029296875, 0.041015625]"
forefingerx69_0.jpg,"[3, 0.14990234375, 0.3486328125, 0.0263671875, 0.03125]"
forefingerx69_1.jpg,"[3, 0.8076171875, 0.1279296875, 0.044921875, 0.046875]"
forefingerx69_2.jpg,"[3, 0.13525390625, 0.41796875, 0.0302734375, 0.033203125]"
forefingerx69_3.jpg,"[3, 0.8603515625, 0.4033203125, 0.029296875, 0.033203125]"
forefingerx69_4.jpg,"[3, 0.8134765625, 0.29833984375, 0.021484375, 0.0283203125]"
forefingerx69_6.jpg,"[3, 0.3173828125, 0.173828125, 0.033203125, 0.03515625]"
forefingerx69_7.jpg,"[3, 0.294921875, 0.1875, 0.03125, 0.03515625]"
forefingerx69_8.jpg,"[3, 0.7998046875, 0.27783203125, 0.0234375, 0.0302734375]"
forefingerx69_9.jpg,"[3, 0.1259765625, 0.3544921875, 0.02734375, 0.033203125]"
forefingerx69_10.jpg,"[3, 0.81591796875, 0.30126953125, 0.0224609375, 0.0283203125]"
forefingerx69_11.jpg,"[3, 0.52880859375, 0.146484375, 0.0380859375, 0.0390625]"
forefingerx69_12.jpg,"[3, 0.2353515625, 0.23583984375, 0.02734375, 0.0322265625]"
forefingerx69_14.jpg,"[3, 0.73876953125, 0.3056640625, 0.0224609375, 0.02734375]"
forefingerx69_15.jpg,"[3, 0.556640625, 0.33837890625, 0.041015625, 0.0419921875]"
forefingerx69_16.jpg,"[3, 0.15478515625, 0.31201171875, 0.0244140625, 0.0302734375]"
forefingerx69_18.jpg,"[3, 0.32421875, 0.17626953125, 0.0390625, 0.0419921875]"
forefingerx69_19.jpg,"[3, 0.14208984375, 0.3916015625, 0.0283203125, 0.033203125]"
forefingerx69_20.jpg,"[3, 0.0419921875, 0.42919921875, 0.03515625, 0.0380859375]"
forefingerx69_21.jpg,"[3, 0.81689453125, 0.3037109375, 0.0224609375, 0.029296875]"
forefingerx69_23.jpg,"[3, 0.87451171875, 0.2783203125, 0.0244140625, 0.03125]"
forefingerx69_24.jpg,"[3, 0.798828125, 0.27978515625, 0.0234375, 0.0302734375]"
forefingerx7_0.jpg,"[3, 0.15283203125, 0.6005859375, 0.0595703125, 0.080078125]"
forefingerx7_2.jpg,"[3, 0.17578125, 0.658203125, 0.0703125, 0.0859375]"
forefingerx7_3.jpg,"[3, 0.37939453125, 0.31787109375, 0.1025390625, 0.1123046875]"
forefingerx7_4.jpg,"[3, 0.138671875, 0.49658203125, 0.064453125, 0.0830078125]"
forefingerx7_5.jpg,"[3, 0.1650390625, 0.634765625, 0.06640625, 0.083984375]"
forefingerx7_6.jpg,"[3, 0.8583984375, 0.458984375, 0.0703125, 0.0859375]"
forefingerx7_7.jpg,"[3, 0.81005859375, 0.2919921875, 0.0986328125, 0.1015625]"
forefingerx7_8.jpg,"[3, 0.125, 0.5947265625, 0.0703125, 0.080078125]"
forefingerx7_9.jpg,"[3, 0.6748046875, 0.41162109375, 0.099609375, 0.1123046875]"
forefingerx7_11.jpg,"[3, 0.15283203125, 0.6005859375, 0.0595703125, 0.080078125]"
forefingerx7_12.jpg,"[3, 0.1416015625, 0.5439453125, 0.0546875, 0.076171875]"
forefingerx7_13.jpg,"[3, 0.85546875, 0.55517578125, 0.052734375, 0.0751953125]"
forefingerx7_14.jpg,"[3, 0.85498046875, 0.5615234375, 0.0517578125, 0.07421875]"
forefingerx7_15.jpg,"[3, 0.8505859375, 0.58251953125, 0.056640625, 0.0771484375]"
forefingerx7_16.jpg,"[3, 0.115234375, 0.07861328125, 0.1015625, 0.1064453125]"
forefingerx7_17.jpg,"[3, 0.45263671875, 0.67626953125, 0.1064453125, 0.1103515625]"
forefingerx7_18.jpg,"[3, 0.21044921875, 0.359375, 0.0810546875, 0.091796875]"
forefingerx7_19.jpg,"[3, 0.77685546875, 0.72998046875, 0.0810546875, 0.0908203125]"
forefingerx7_20.jpg,"[3, 0.14404296875, 0.5615234375, 0.0517578125, 0.07421875]"
forefingerx7_21.jpg,"[3, 0.1943359375, 0.6923828125, 0.076171875, 0.087890625]"
forefingerx7_22.jpg,"[3, 0.2197265625, 0.7275390625, 0.08203125, 0.08984375]"
forefingerx7_23.jpg,"[3, 0.94384765625, 0.6220703125, 0.0849609375, 0.091796875]"
forefingerx7_24.jpg,"[3, 0.13916015625, 0.4833984375, 0.0654296875, 0.083984375]"
forefingerx70_0.jpg,"[3, 0.60986328125, 0.580078125, 0.0947265625, 0.09765625]"
forefingerx70_1.jpg,"[3, 0.5263671875, 0.75830078125, 0.076171875, 0.0888671875]"
forefingerx70_2.jpg,"[3, 0.33642578125, 0.513671875, 0.0458984375, 0.07421875]"
forefingerx70_3.jpg,"[3, 0.3359375, 0.4892578125, 0.056640625, 0.080078125]"
forefingerx70_4.jpg,"[3, 0.65380859375, 0.44384765625, 0.0732421875, 0.0869140625]"
forefingerx70_5.jpg,"[3, 0.60400390625, 0.86669921875, 0.0849609375, 0.0888671875]"
forefingerx70_6.jpg,"[3, 0.65234375, 0.55908203125, 0.064453125, 0.0849609375]"
forefingerx70_7.jpg,"[3, 0.6630859375, 0.513671875, 0.044921875, 0.07421875]"
forefingerx70_8.jpg,"[3, 0.41748046875, 0.634765625, 0.0869140625, 0.099609375]"
forefingerx70_9.jpg,"[3, 0.6416015625, 0.58056640625, 0.072265625, 0.0869140625]"
forefingerx70_10.jpg,"[3, 0.35107421875, 0.490234375, 0.0498046875, 0.08203125]"
forefingerx70_11.jpg,"[3, 0.14453125, 0.39013671875, 0.07421875, 0.0751953125]"
forefingerx70_12.jpg,"[3, 0.3544921875, 0.57568359375, 0.0703125, 0.0869140625]"
forefingerx70_13.jpg,"[3, 0.75146484375, 0.48583984375, 0.0732421875, 0.0888671875]"
forefingerx70_14.jpg,"[3, 0.66357421875, 0.50244140625, 0.0498046875, 0.0771484375]"
forefingerx70_15.jpg,"[3, 0.42919921875, 0.44091796875, 0.1005859375, 0.1083984375]"
forefingerx70_16.jpg,"[3, 0.66357421875, 0.4951171875, 0.0537109375, 0.080078125]"
forefingerx70_17.jpg,"[3, 0.6611328125, 0.52490234375, 0.05078125, 0.0771484375]"
forefingerx70_18.jpg,"[3, 0.654296875, 0.5537109375, 0.0625, 0.083984375]"
forefingerx70_19.jpg,"[3, 0.33837890625, 0.46923828125, 0.0634765625, 0.0849609375]"
forefingerx70_20.jpg,"[3, 0.66162109375, 0.5244140625, 0.0498046875, 0.078125]"
forefingerx70_21.jpg,"[3, 0.34619140625, 0.44140625, 0.0732421875, 0.087890625]"
forefingerx70_22.jpg,"[3, 0.63427734375, 0.56201171875, 0.0966796875, 0.0966796875]"
forefingerx70_23.jpg,"[3, 0.65185546875, 0.56103515625, 0.0654296875, 0.0849609375]"
forefingerx70_24.jpg,"[3, 0.658203125, 0.53955078125, 0.056640625, 0.0810546875]"
forefingerx71_0.jpg,"[3, 0.91064453125, 0.50732421875, 0.0458984375, 0.0634765625]"
forefingerx71_1.jpg,"[3, 0.109375, 0.3701171875, 0.037109375, 0.05859375]"
forefingerx71_2.jpg,"[3, 0.13427734375, 0.310546875, 0.0458984375, 0.0625]"
forefingerx71_3.jpg,"[3, 0.91552734375, 0.3681640625, 0.0400390625, 0.064453125]"
forefingerx71_4.jpg,"[3, 0.15966796875, 0.2265625, 0.0556640625, 0.06640625]"
forefingerx71_5.jpg,"[3, 0.095703125, 0.42041015625, 0.03515625, 0.0576171875]"
forefingerx71_6.jpg,"[3, 0.89892578125, 0.4013671875, 0.0322265625, 0.056640625]"
forefingerx71_7.jpg,"[3, 0.15673828125, 0.27197265625, 0.0498046875, 0.0634765625]"
forefingerx71_8.jpg,"[3, 0.90771484375, 0.451171875, 0.0400390625, 0.060546875]"
forefingerx71_9.jpg,"[3, 0.97705078125, 0.32568359375, 0.0458984375, 0.0673828125]"
forefingerx71_10.jpg,"[3, 0.890625, 0.373046875, 0.037109375, 0.05859375]"
forefingerx71_11.jpg,"[3, 0.9091796875, 0.2783203125, 0.044921875, 0.06640625]"
forefingerx71_13.jpg,"[3, 0.87109375, 0.32373046875, 0.04296875, 0.0615234375]"
forefingerx71_15.jpg,"[3, 0.05419921875, 0.52734375, 0.0732421875, 0.083984375]"
forefingerx71_16.jpg,"[3, 0.89892578125, 0.4013671875, 0.0322265625, 0.056640625]"
forefingerx71_17.jpg,"[3, 0.89892578125, 0.4013671875, 0.0322265625, 0.056640625]"
forefingerx71_18.jpg,"[3, 0.3125, 0.294921875, 0.072265625, 0.078125]"
forefingerx71_19.jpg,"[3, 0.8994140625, 0.5947265625, 0.0546875, 0.064453125]"
forefingerx71_20.jpg,"[3, 0.111328125, 0.36376953125, 0.037109375, 0.0595703125]"
forefingerx71_21.jpg,"[3, 0.93017578125, 0.5126953125, 0.0498046875, 0.06640625]"
forefingerx71_23.jpg,"[3, 0.0888671875, 0.51171875, 0.046875, 0.0625]"
forefingerx71_24.jpg,"[3, 0.1005859375, 0.4013671875, 0.033203125, 0.056640625]"
forefingerx72_0.jpg,"[3, 0.5947265625, 0.2705078125, 0.04296875, 0.072265625]"
forefingerx72_1.jpg,"[3, 0.56884765625, 0.310546875, 0.0400390625, 0.06640625]"
forefingerx72_2.jpg,"[3, 0.5986328125, 0.09033203125, 0.05078125, 0.0693359375]"
forefingerx72_3.jpg,"[3, 0.51953125, 0.29931640625, 0.0546875, 0.0732421875]"
forefingerx72_4.jpg,"[3, 0.55908203125, 0.3076171875, 0.0439453125, 0.068359375]"
forefingerx72_5.jpg,"[3, 0.60791015625, 0.330078125, 0.0517578125, 0.072265625]"
forefingerx72_6.jpg,"[3, 0.4052734375, 0.3076171875, 0.064453125, 0.076171875]"
forefingerx72_7.jpg,"[3, 0.5712890625, 0.3115234375, 0.0390625, 0.06640625]"
forefingerx72_8.jpg,"[3, 0.44677734375, 0.29638671875, 0.0498046875, 0.0732421875]"
forefingerx72_9.jpg,"[3, 0.560546875, 0.30810546875, 0.04296875, 0.0673828125]"
forefingerx72_10.jpg,"[3, 0.431640625, 0.3203125, 0.046875, 0.072265625]"
forefingerx72_11.jpg,"[3, 0.4052734375, 0.33642578125, 0.052734375, 0.0771484375]"
forefingerx72_12.jpg,"[3, 0.47119140625, 0.22021484375, 0.0537109375, 0.0771484375]"
forefingerx72_13.jpg,"[3, 0.5751953125, 0.12109375, 0.068359375, 0.072265625]"
forefingerx72_14.jpg,"[3, 0.60205078125, 0.32666015625, 0.0498046875, 0.0712890625]"
forefingerx72_15.jpg,"[3, 0.17431640625, 0.5419921875, 0.0927734375, 0.09765625]"
forefingerx72_16.jpg,"[3, 0.37548828125, 0.23876953125, 0.0888671875, 0.0888671875]"
forefingerx72_17.jpg,"[3, 0.47314453125, 0.2998046875, 0.0654296875, 0.076171875]"
forefingerx72_18.jpg,"[3, 0.3994140625, 0.3251953125, 0.048828125, 0.0703125]"
forefingerx72_19.jpg,"[3, 0.53271484375, 0.52001953125, 0.1083984375, 0.1181640625]"
forefingerx72_20.jpg,"[3, 0.68798828125, 0.43505859375, 0.0849609375, 0.0947265625]"
forefingerx72_21.jpg,"[3, 0.49267578125, 0.2548828125, 0.0791015625, 0.0859375]"
forefingerx72_22.jpg,"[3, 0.50048828125, 0.29833984375, 0.0595703125, 0.0751953125]"
forefingerx72_23.jpg,"[3, 0.54345703125, 0.30322265625, 0.0478515625, 0.0712890625]"
forefingerx72_24.jpg,"[3, 0.44775390625, 0.30517578125, 0.0458984375, 0.0693359375]"
forefingerx73_0.jpg,"[3, 0.31982421875, 0.66162109375, 0.0439453125, 0.0576171875]"
forefingerx73_1.jpg,"[3, 0.669921875, 0.67138671875, 0.041015625, 0.0556640625]"
forefingerx73_2.jpg,"[3, 0.64404296875, 0.69921875, 0.0556640625, 0.06640625]"
forefingerx73_3.jpg,"[3, 0.3291015625, 0.67138671875, 0.041015625, 0.0556640625]"
forefingerx73_4.jpg,"[3, 0.5615234375, 0.69482421875, 0.076171875, 0.0791015625]"
